patientID,phone
7303333464,179021770012805
7303333464,817349874851263
7303333464,186243113680685
4589892650,066139230716138
4589892650,850870077846153
1155113115,283947854298218
1155113115,946297912918716
1155113115,194575531332471
7259086115,959333870248837
7259086115,840729307759322
3749258160,371453102858734
3749258160,324120879886443
9493189391,063398559548090
9493189391,157332897087005
2322892699,189071605543413
2322892699,716192030149125
4442669281,170525303675774
8669472160,781840506499540
8669472160,240264919408300
9077792843,096024115884529
9077792843,025074810356931
9634207341,058201213024129
9634207341,338860866397889
9634207341,069496939347820
5671197244,450507628365838
5671197244,288868313112088
4360607963,785783652477035
6607027391,170117599955609
6484228651,288972929510365
6484228651,090082643431399
6484228651,427422387311028
3786125112,908436874195093
3786125112,429778945362070
3786125112,359238071768957
6699782218,122823550073972
2129091835,151905737617783
2129091835,941642905367690
3930747050,062191626548727
3930747050,617412512900287
7546500541,752101075648797
7546500541,456643691532150
2352381441,676112187643075
7372566697,362766131302337
7372566697,505765502494014
6010077847,895123369054570
9030095282,650070984459287
1531884418,904088480279981
1531884418,858328962166943
1476664975,631316209848389
1476664975,362233930866156
1476664975,006587444250356
3201576362,771126977128957
3201576362,633450515254724
3201576362,893005006555502
7446184627,456861341275297
5074576939,855617318105748
5074576939,629502493511849
5074576939,244875210445206
8723781222,388632170331486
8723781222,907742500330718
8723781222,534571983498923
8922661834,240729392736395
0565545589,568306872556755
0669144079,728020295447341
0669144079,952259473731098
6437571392,338854995382401
8078195054,229010906938231
7977507012,561884369825029
3974840098,498957377613401
3974840098,373276762508529
8040916895,264952224718924
3188604961,622412058480033
3188604961,158910165149255
4480798939,243792886194990
2813580201,753600147059958
2813580201,471649294516771
2813580201,835666813165879
3509725017,733582516995862
0016096593,738309568058390
0016096593,307804728894076
9243273305,752375946655557
5017725387,527399386086556
4486012189,553042379121214
4486012189,217169829118305
4486012189,553003092190864
8666520629,979567758077825
8666520629,880303400217967
8666520629,745735257210056
9020807563,811511169401317
9020807563,361476286990979
9020807563,064648664146748
3003303174,095429259678005
3003303174,536088373026870
3003303174,626662732848472
0716716048,215943885634242
0716716048,970858758450971
0716716048,641178876845387
3275100943,799222978443051
3275100943,887420146020000
0863260771,594847755426636
0863260771,553789650972119
4691970169,291076385239725
4691970169,365148387900035
4691970169,787835499511993
0238853507,696315335595659
0238853507,379898450934513
0238853507,603885527063942
3861036767,637384622802191
2743278109,581854369595114
2743278109,144162942105336
1556437036,528574308509301
3072145016,886364853766868
3072145016,113855551517348
7106727846,701193026855713
7106727846,462491709179453
3832855174,194757907829594
3832855174,673907417209566
8425420633,648809714956943
8425420633,038917761900998
8425420633,898044891827406
3187897939,452460366123409
3187897939,025277817825796
3187897939,975687849410099
7719074723,213524178744845
7719074723,631619769210771
7719074723,480829231433103
3237476389,489540654073338
3237476389,725462210770682
2661839355,263433606078893
2661839355,124114487420153
2661839355,279745743581558
1773095390,902976001986057
1773095390,680471725674723
3664298210,889656666258693
5953618573,691148648953372
5692090793,457102685845629
5692090793,102966926705521
5692090793,190593209219001
7201074327,923139663296058
7201074327,288223182073847
7201074327,115937702376315
1585097497,325949442905458
1585097497,070569661911447
1585097497,633786433231233
2086841828,935677710641458
2086841828,076147163230677
2086841828,626086849244909
2299188966,118869320289508
2299188966,140659435587884
2299188966,938803965981349
8329930582,394495050888353
1496969164,895008736360784
1496969164,637579165975720
1496969164,922675007920167
9107388316,915292922839179
9107388316,515424388964528
9107388316,369764894255439
4225864335,248168547640158
0637019645,806606020236736
0637019645,435048258405592
0637019645,328722565053529
4492219647,399092243574032
4492219647,610705672070537
4492219647,887970055503952
2498295777,526484493354021
6683175442,278540941983137
6683175442,192739289633569
5377217644,711789166619917
6839952118,728304979918727
6839952118,936876093568790
5997259035,875192859795425
5997259035,210467813785237
5238939967,011846944034320
5238939967,069103188096881
5238939967,672137874765001
7244149716,929028388617028
7244149716,059808144876307
8743360456,968938719638080
9816035711,711590407847233
4935014778,490249690688790
1432888842,480124526834753
1432888842,888537669346277
1432888842,125983527539570
8166003258,912464228023029
8166003258,097784063062489
5874562883,775870790458288
5874562883,709805833554661
5874562883,519691426234887
5692730092,854014993135776
0180523429,715128379855744
9530507000,553584919833881
9530507000,757510107918510
9440654036,437722600709656
0089569848,743478453939619
6074296711,735691796050035
6074296711,018538389278546
5289404375,972350823893790
5289404375,214768805553180
6128509197,723380541868497
6128509197,372531803938545
6128509197,977080553156753
0220098971,672979571485709
4583921701,241738472288152
4583921701,426931172222041
4583921701,823465277711181
3764429695,566477966184764
4212443706,947810294885405
4212443706,731945542537344
4911000193,797994013809110
4911000193,471870205722760
4911000193,399298648219797
9156714696,818585128133432
9156714696,558915529728487
1594641355,812999028572957
4967502795,597953064425810
7113361166,646211168088081
7113361166,678511660797747
7260828519,520314956060661
7260828519,478955385529185
7260828519,152922947704251
8409420746,369109117563191
9109938924,793397565714848
5334244172,484558971308446
5334244172,928509082937058
3829415617,745724400991303
3829415617,650707206015214
3829415617,365566447705024
7759396121,393307455956698
7759396121,690190162404250
7759396121,701733220943187
3151461017,285066486809123
3151461017,453788965348079
3151461017,067266193571455
6610667187,122836426263653
6610667187,016876497454861
6610667187,780406554626484
1001094795,381054290614637
0985007240,803926933851705
0464443286,279756674457026
0464443286,797604689111968
6695378230,221583188605076
6695378230,883163377051051
6695378230,974743584659545
2823342981,001736342275118
2823342981,948129356324428
2823342981,831316079404552
6341522545,373846774243971
6341522545,435208130897267
6341522545,325572334769968
9204922534,633763205594590
9204922534,920039238912321
1308156374,039522760104004
1308156374,506552015416699
1308156374,332593435058697
5043726255,697312945737872
5043726255,650783083242280
0445009663,864603020858577
0445009663,976831056710560
6458115607,640605848606580
2339963861,327833385836498
2339963861,955263887029210
2339963861,587474720150407
4453700454,120327582755711
4453700454,732803337772983
4453700454,603636156986864
6653666413,579707330106811
6653666413,473758604222915
6128937571,400958984078760
5180147213,000232144548906
5180147213,851494975362748
5180147213,464000246026026
1677133579,921100712400781
6639828076,036587303172049
6639828076,718195255821683
3046760812,003636796238919
3046760812,028907840077949
3046760812,996748005444880
6495029469,102747271349206
4049045459,125288185724477
4049045459,662418126323064
8047675743,838578893372163
8047675743,513611501873010
8047675743,744279828705833
4223605468,687906211073895
4223605468,566653276488053
4223605468,521484619014162
7856176497,468665720064211
7856176497,036353933166518
7856176497,940585275440702
8990264207,721687830179388
8990264207,287005514546605
8990264207,624663102469324
8416461280,465528863534800
8416461280,292888593869070
5170455542,535926631981377
5170455542,364825146776162
5170455542,966717498710172
6619356109,455093301422488
5165846246,499496028551394
6182351357,675589119436747
6182351357,943213496508984
6182351357,297827997509694
4457705008,429413832177882
4457705008,882586944688075
1972669274,624540478629581
1972669274,746590308657834
1972669274,526715917480725
4469871172,777045136872727
4469871172,025273986262101
0768901102,325824339657101
0768901102,676236666019830
0768901102,923245841118482
6312122629,130363002021249
5713492138,324649028024935
5713492138,294563702691658
5713492138,929474030047479
1963876419,341802306259027
1965299573,425059853110256
1965299573,684405809953836
0404455081,842342213517252
0404455081,795894117403889
4368209091,289565170587045
4368209091,590930501665700
9538782902,819099809631302
6274426928,787649613646586
6274426928,135461533968678
6274426928,265275280356741
8023266505,648474251928142
1242432085,479928720342386
1242432085,304491184443599
2765952548,345538343201308
2849975778,794557986200793
2849975778,708413311001857
4364182003,920139351729907
4364182003,252087862566254
7761073081,716086539043248
7761073081,521921915686739
6999742496,610040694574248
5935391955,276218476042708
1984049455,840223636456835
1984049455,261846839496760
4292562561,993862630644339
4292562561,128348269204165
4292562561,004500726501393
6428761856,546215277923244
1579225803,967060787241222
2548635917,006240264178027
2548635917,375840881110579
1302583166,357653566079317
3225481809,443241001302761
3225481809,330787881365013
3225481809,110267533493505
2215379541,049960204682416
9631696243,507266158545787
9631696243,333610568942461
4686034165,346279458817371
4686034165,695190743006379
4759685071,701116273253726
2452872272,086624499326127
2452872272,684431119383947
0163680023,377769349828425
0163680023,553318550475934
0163680023,454768004032031
2135249320,819740729037403
2135249320,521398828287156
5253999134,576651863483290
7459463470,996519935518317
7459463470,339389516595282
7459463470,703514411741168
7000283091,724218821114285
7000283091,934241567187884
0927649935,351335994492754
0927649935,536980821333593
0927649935,518270902052174
7862847711,352026666850105
5239334426,764153390873220
5239334426,876043848458856
5140136003,853120346849124
5140136003,731982428877870
9185312155,270722280248724
9185312155,350650237190839
8013696904,809274288953973
8013696904,211013477512497
1780158103,870538743334679
1780158103,254326811273361
7625377664,735996012389932
7625377664,155985341367882
7699922189,510839115057813
7699922189,480091583572311
3599777111,932117829794480
3599777111,327462877093986
3599777111,293147329933482
1654782597,671459211317976
1654782597,730166737933007
1654782597,883307918561232
8713952560,476747153183333
8713952560,200961658000728
8713952560,667906952113300
6755040788,761388513864119
6755040788,503823037899875
6755040788,713095260507899
6706939447,422307663542609
9385388481,776474774653964
6908366005,774527945060560
6908366005,849987224950768
5393180476,957229606427071
3021987024,762987425227265
3021987024,512253948539773
1428054460,338019913814164
4995939888,309642575962875
4995939888,589494333276565
4995939888,056377364747978
5373281954,318407436243713
5373281954,762020033803210
5373281954,441429477041425
6533665887,007105382500645
0186376565,854947035168061
0186376565,454777169993574
4622167414,124676080371004
3292982046,052028742776350
3292982046,924659947641357
3292982046,683417321283168
1059358458,172740911779428
1059358458,719154479265873
4312129388,213452536555113
4312129388,285644681814131
7208681174,117345952063597
7208681174,693182874068800
7208681174,694234047563099
6422550727,326575996006429
6422550727,359288629716197
6422550727,243952805438639
5978837882,480953585367494
5978837882,783523237295195
3795595753,122993589379949
3795595753,790838347316622
1448309416,592358204044734
1448309416,658425661518767
1448309416,350411223401475
2915831035,189114064208454
7614695668,127444539425774
7614695668,464453318196316
7614695668,826720559031167
4654471471,844049140431540
4654471471,173842014516369
3556922339,119986514925582
3556922339,875357131522583
3556922339,268382547878211
5804887426,335975275448116
5804887426,653798572303875
3051165991,314937127640541
7279361725,368109367701563
7279361725,657563307003632
7279361725,980855864050773
3336934369,865840221167519
3336934369,560857372145252
3336934369,170330374827532
6919620765,407300232561984
6919620765,696814987671263
4474449075,748604567310519
4474449075,513527798987948
2397461122,268251784931422
2397461122,077676222945197
2397461122,505082333432801
4837781397,494610994655481
4837781397,424959213437144
7032992486,732383284161318
7032992486,978419762434371
7032992486,872212007106862
9616292229,305876097894563
9616292229,811521947182758
3015838185,363951771271629
3015838185,504146257288223
3015838185,621070586147521
2259626990,658070117259637
2259626990,776913302951185
7745500877,511923080827025
7745500877,432338208481754
7745500877,890314270217435
2952861696,558070108449503
2952861696,364062253145303
6778054353,992196586317923
7782685629,100950941135578
7782685629,326960965090700
0644287079,256039860988892
0644287079,303400534149571
7836083102,014349886410403
7040556375,333229391631971
4982818333,059125360769783
4982818333,661628890243865
7928465256,136820161453035
7928465256,545083025869678
4642833534,776792851708708
4642833534,576955134874667
4642833534,187217310431034
3274695484,130083014094627
6853011822,438492750994168
2047539864,344969688720974
2047539864,778012780568120
8755975918,789161706976284
8755975918,728126801630573
8755975918,182203586153903
5930683202,971034517412965
5930683202,734135096532469
0794218428,555934514981256
0794218428,204844278538594
0794218428,268477948862059
1707483836,347934130467581
1707483836,359454880207243
9058144185,375717140306144
9058144185,529711349901908
9058144185,949209872051331
2331175482,213430834984814
2331175482,130331848057353
2331175482,394193309044140
9349796218,756532420005346
9349796218,846889553123994
8251978767,978222859803817
2719747373,160392571127846
2719747373,074093075316497
4311121393,725423380673960
4311121393,551841153722432
5780489787,349756368209934
5780489787,258068694864696
5780489787,379470380367005
4352906125,240042235785423
7285042157,221414148427976
7285042157,664093875501998
1395135706,150743078305091
1395135706,288479689780124
1395135706,732204884134737
7204684945,622239586679226
7204684945,216373260941612
7204684945,544663650080085
9234454600,935434950674576
6213639778,063489045721551
6213639778,205129821068856
6213639778,163700311015625
9945215713,486370217359207
8016901970,881216353492624
0139614815,167507762165182
0139614815,201958454355430
0139614815,846096350950183
0959882201,493876405286438
3449254489,208196743788077
3449254489,273464432561381
1504702627,194586288535454
1504702627,144875033265851
1504702627,100163903970057
7655432329,383430001418935
2147152523,817383107922814
2147152523,401923707296408
2147152523,152140825917715
4335083002,888399636721792
6152010795,281452658619857
7807122230,151967740636026
7807122230,857113437462500
6023961308,850559962090764
6023961308,886763079238407
6575129782,857616752576192
0578100200,306294065976268
0578100200,288207389182536
1035061235,621887609796379
1035061235,309349997134144
1035061235,805747329780345
4588641962,431345677693385
8757935432,017060000990126
9641630631,245722727483231
9001373531,101546545495929
9001373531,330048701180239
9001373531,229996630846849
6975545577,380197787292408
6731320103,076853322600095
9509703590,357521509976692
7878704527,494520989037705
7878704527,658507410179159
5433134511,693195758264459
5433134511,511975871704237
0154270873,772215256236043
0154270873,888630798172191
0154270873,077537910731145
7393179257,716212988263612
7393179257,766430398870278
7393179257,141595761593397
9417505785,719980856244732
9417505785,794728194270445
5887519327,037375955575285
5887519327,929315487177156
7855570798,570634302403150
7855570798,865542804413882
1708514821,055569340098400
1708514821,817102549231507
1708514821,328200973919693
4315323521,278393286144878
4315323521,273493958648493
1083609263,279653227068419
1083609263,076829097498323
2711269442,303955359826286
2711269442,574066312172801
6439568445,964247708308159
8834363855,572340627025751
8834363855,525202910193148
8834363855,432118388496913
0942855498,296626052306116
0942855498,958423147167945
0942855498,640807975290484
8389187735,475569010824923
8389187735,276353815729004
5591460118,461702905760272
5591460118,854265125575094
3871926284,555827754957758
3871926284,517715397099713
0790329446,672402909196987
0790329446,207708476314141
0790329446,461908537782504
5241368764,614267244920101
6230098107,160895413112688
6230098107,887303732255317
8819918117,515532482564412
4233060645,419199423371992
6067412395,085133793152128
1604208026,193835622708116
8605746625,258573486753476
8605746625,404863750086431
2456690530,119869738418178
2456690530,136671785701028
2456690530,580876050813597
3411813638,613683695020762
7286880443,050013885430392
7299002842,360261650945651
7299002842,370497400555424
7299002842,791674509378169
3419415835,683733663379056
3419415835,358829311699576
4437923533,410851357160704
4437923533,574262794503156
4437923533,148822651205160
9701193754,242203432121883
9701193754,679729068513080
9595599170,615190906500819
9595599170,231048710067350
7647613872,717339664246462
7647613872,360207047212303
7647613872,884554372076315
2862768635,370067577325879
2862768635,988143604160069
2862768635,688791134311023
5554663222,142554828460642
5554663222,540468823376338
5554663222,270096376226122
1228913913,873500235455228
9912634312,610616215909230
9912634312,098702754278007
9912634312,312694231426077
3604018353,296195732225623
3604018353,098354815907413
3879066215,353191248282445
4242855373,298945437850803
4242855373,439981961690381
7874894970,715862240362064
7874894970,847475583912400
2783409395,689529208100739
2783409395,788854693934530
4629456881,975852874247492
4629456881,002878740165114
4629456881,923873997526261
9145817854,727354666773266
9145817854,823216110690839
6359835443,769086166135146
0447803626,267968215683217
2964467157,261892907240925
2964467157,045373793729271
3589994294,053150974948976
3589994294,561113721515908
7725602810,093479793520191
7725602810,191920709086018
7725602810,075979807726440
1293516442,723544541047179
9063942422,617506807511278
9063942422,458158637644033
9063942422,996692644557145
2025693539,305246489434296
2025693539,442179739822830
2025693539,150686611222031
1641681283,933784017412386
1641681283,434741508911069
1641681283,525667729923243
9445113694,624249775396531
9445113694,696270367121924
9445113694,251646250207639
6741580097,168094457667765
6741580097,869415929714463
2365142482,004401162864671
2365142482,474006624008937
2365142482,183209933115700
6548087752,366131280109035
6388719090,281861662836340
6388719090,532662151699870
8574958141,230395514277634
4351995644,803593002551713
4351995644,205230017800947
4351995644,966769519994582
3907272741,382764786365241
8838763366,484741834631079
8838763366,653768997615212
9435117030,119864051818323
9435117030,416979810447591
9435117030,457131002430097
1313173851,268322053978600
1313173851,354942688037028
1313173851,637338843436856
8139263065,634176736094495
8139263065,885309926849049
8139263065,044753504714557
7355909805,109203932289902
7355909805,432286502786934
5189950556,866168833652251
5189950556,550783468204735
1081898925,452124222979766
1081898925,925798113415202
1081898925,070459318888889
4043902628,641121963136319
4043902628,457528688972367
7359594425,297943455493077
7359594425,151489388322307
6034712483,912906323840266
6034712483,355924131820576
6034712483,491121433577513
8116737624,486870390724141
8116737624,659384723077242
6739325813,324076416848850
6739325813,413545394002085
6739325813,988686076182660
0126230107,108523972316297
0126230107,455937896842839
0126230107,776334109361815
7847930759,220325955908483
7847930759,570255876906420
7847930759,050623164765618
5494025851,948679138778425
5516053014,379362788352743
5516053014,437449776436728
1860149209,272202501101914
1860149209,221000070328099
1860149209,473116956825531
7588255069,999607108038988
7588255069,715396040976060
7650265762,596771257102163
7650265762,321600860349078
9467387195,944004056762814
9048554321,003490388278437
9048554321,348370265882444
9048554321,237615663410244
6976904469,748717722403847
6976904469,243307898683776
6976904469,849863314069348
8785373696,209063137010967
8785373696,262508938459032
8785373696,104768554167102
5035173869,416921190317088
5035173869,369675481176239
1389266526,489940495624398
1389266526,583987675571805
3175038186,811860153350402
4737707488,014082233036779
4737707488,682759450910635
9354429313,260518512061205
9354429313,051462758400707
9354429313,030144724989565
2863691802,791635715853702
2863691802,098317590124841
2863691802,194864709107598
9535637744,640217165059501
9535637744,160516254374177
9535637744,773866247411976
5477372633,879546531333724
5477372633,142799767841403
5477372633,316259300340527
0090207535,321593555363098
0090207535,273797360468670
3483752638,410051455652004
1139732404,745929402206662
1139732404,301619503868866
1139732404,496746818976921
5403292739,861587682207863
7169419762,291356442017742
7169419762,410907059121115
5807526226,933496017998459
5807526226,715913211783559
5807526226,456018933740927
0555991428,213833362213654
3303463928,410400658136818
1865728007,124980293780569
1865728007,385913504037727
1865728007,949879274690295
6324678498,034869932209258
6324678498,998988910333271
8369707956,975954723824027
1531843236,503548176748037
1531843236,096039285290044
6837108854,131459062580782
6837108854,798518669350103
6837108854,831053614213653
9356548302,458970500157200
9356548302,143130241507496
9356548302,017848640876723
5408274791,650360837527919
5408274791,848303117585281
5408274791,525489894802724
2939288397,830731068992069
2939288397,625137048100717
4134114090,744692643176529
1677968614,097985279899728
8823443507,102577429938185
6464969797,120993315928373
6464969797,634075200768348
6464969797,887471911726332
4856896333,114812472761466
4856896333,929821456721205
4856896333,445862715695128
7063965252,623336410076524
8669959551,969434076650384
8669959551,742336107673785
8669959551,894715299350480
7268249107,539147985198901
7268249107,519900029762433
7848824500,716757324741180
7848824500,531655539471136
7848824500,342219919373186
7979185622,755921180966022
7979185622,883595321124817
9980518387,216147038720557
9980518387,618546742405715
4080607118,877613853864389
9576105031,027941432803385
9576105031,036867500684029
9576105031,159959774055597
3395009721,225644177416698
3395009721,963325478722489
3395009721,942905528780665
4041618562,649646875594924
4041618562,617148767303068
7686335531,564826876648931
9846617560,396791898951301
9846617560,318338310395604
3757886631,872251178082172
2085965537,582451411486674
2085965537,863915175658128
3517924156,944442735609940
3517924156,608993025828503
3517924156,465667696379753
4814083243,715645412127877
4814083243,242128736535021
4814083243,744647401195868
2820231379,338468144906538
2820231379,824937012258069
2820231379,878673340669791
0681656430,731538710663377
