patientID,phone
8535038194,145330942713074
9883666267,799278258231582
9883666267,287674832054346
9883666267,332609865171343
7563520928,229212343079846
7563520928,494655311554198
4629063871,172705067329843
4629063871,685562613776741
7248931828,735873729524809
7943567096,093859387707131
9254505759,467566684373340
9254505759,744978464839200
2662170876,944896995685039
2662170876,811754479010580
2485539550,475816824960341
2485539550,994099479585600
2485539550,959451882173926
1653204203,539575642961572
1653204203,297697768067133
1653204203,649430076793797
9813360970,562785287376584
9813360970,627891376307245
7270253229,601134826377212
8902394165,172388460820828
8902394165,458996413372200
1767726731,905826125914473
1767726731,134080606608957
8815260125,717391299180147
8815260125,256827665114149
8815260125,815303567864924
0836598477,763845142610274
0836598477,098672277648032
0836598477,274583329164253
2850788269,890707977965548
2850788269,025814530470441
2850788269,288744119338129
3791340325,239856541461759
8998717671,880425638788703
8998717671,903968224044643
2888468922,375662208414950
2888468922,669943141186337
2888468922,557333075604560
7530091173,902346639136113
8355184336,962271913690046
8355184336,991147856553906
8355184336,935566416268147
1889482865,184422078553319
1889482865,264099803236315
7444616489,916993218721877
4329900857,906172474795075
6452899159,542724269129460
6452899159,455934435751350
6452899159,452809030753253
4861316906,023610001542541
4861316906,512771556983765
4861316906,121685107559853
5546497339,019429204638463
5546497339,299580108059932
5546497339,900165284831690
6032969790,656767880683148
4890395423,636277594851146
0845965034,683991098956393
0845965034,746040345971845
4059766080,481100585257748
9932059800,231859260033402
0064448067,118657299379710
0064448067,726282771455289
0064448067,672138281357264
2465882813,748708123570827
0621018836,068337375456741
5293636470,464263457311210
1371012173,060439812154493
4419188607,880364132211289
4419188607,224652481425793
8762211969,213767494040381
8762211969,692977918115636
8762211969,271026548529597
3765174654,644430821830645
3765174654,869261656797653
5032168295,533581660594174
5032168295,684119024853820
5032168295,154267302970877
0509325857,679936741206661
0509325857,508731643606192
0858759785,919386565069611
0858759785,298184434914517
1675183457,548230020009633
1675183457,922981178107934
1675183457,689102965687544
2213892546,784948059667382
2213892546,085018738693321
2213892546,616291827981320
1305268885,864154036580254
1305268885,243768384372840
1305268885,458231320691542
9657774787,080649262160275
9657774787,116545666346353
9657774787,572621995649683
9542266404,234316099283647
9542266404,528012596057122
9542266404,764565204108805
9365355749,262992722633301
9365355749,376628512653279
6293650611,951069944016394
6293650611,175515992270456
6293650611,274232646813013
6038918749,927690922961709
3133610827,930847290451307
7280681142,148793995034857
7280681142,537696338647567
7280681142,674048854087235
0095933047,252161674176838
7339077787,465376143368059
7339077787,583632773204725
7339077787,782867124750402
3396975908,123308502516037
3396975908,042574691479569
3396975908,586805212971351
9483235539,672987150415572
0695444358,000784665444547
5662084365,073217053258828
5662084365,278751744647405
5662084365,645863880917076
1037031668,654123286259291
1037031668,084715426582540
1037031668,644690622574553
5008140576,488520757258812
5008140576,490114717709968
5008140576,000781673921199
9259977168,354491860336268
6810406102,942169930682513
9497796802,631798954947762
2262540804,948501100792341
2262540804,623255311166211
3395342682,482156274739205
3395342682,433106117489248
0661953080,629753954155688
1504618274,961070943951998
1504618274,170758530196364
0019456674,751648687632062
0019456674,955608635744928
2222587160,368343852525236
8207836925,482224055585669
8207836925,339626861064749
8207836925,779820359110870
5134058172,725754832743182
8507059740,765637111472670
8507059740,376658437416953
9387849484,741592871289697
9387849484,156298346320282
9387849484,463670493343751
1958806497,229202636903332
1958806497,195285112496103
2005942927,021768207018930
2005942927,390085730103216
2358550183,618515992290253
8619824271,944307070762704
8619824271,728490414395971
6862089913,420504005267528
3939124502,970810284355763
3939124502,335958675950408
3939124502,714651856860053
8685046414,485322293851550
6050945139,113846807788938
2850556096,993864789758829
2850556096,287956470000947
8609207207,162395979401576
8609207207,513371775992863
2279042531,974312302083399
2346021201,512970396589151
2346021201,312680479690081
3853026456,405399584682978
3853026456,805997600571766
2443455739,291520418113085
2443455739,270631200346269
2443455739,043955790121940
9652070317,184190249182552
9652070317,750877712902382
9652070317,974879719370409
1952666429,021334605504533
4997245987,613506807918336
4997245987,665261374912286
5310378524,499949754366936
5310378524,022858259867210
5310378524,036090979234296
2817818320,602315334652437
7837917277,369457228727763
7837917277,944497661602540
3740849382,462477169649245
0285836322,554575082959010
9899689722,334593967667423
9899689722,103954833628339
9899689722,063832322740072
9837686109,374033974551259
7933312202,741858676735870
8272501011,785924598970659
8272501011,308271923704372
6117927959,814071020328161
5408390702,085677055007116
5408390702,199943447231296
5408390702,589969070159167
0108453141,166613104788924
0108453141,721769442765893
0108453141,443328549573971
1512707670,503960803796240
1762753259,693123194693996
1762753259,484940962586624
5480114590,903639671858179
5480114590,954681468245806
5480114590,247804642236627
5133358013,941002241889020
7464997873,073867913775641
7464997873,258091118095541
7464997873,435891639702629
0639283545,532466041984804
4943178338,711874362279031
0609488768,674098267124581
0609488768,306737177351123
3858063081,707156864487261
3858063081,589820911829964
3858063081,049030343947554
9608307575,742416597067334
9608307575,777955357626091
3004671075,845228420824430
3004671075,677252578193957
9558353068,708613823801223
8547396977,068315056690790
8547396977,349380273388303
8547396977,304058034273564
5501850462,360262442611829
9026130738,435385207260546
3419851144,380410645893892
3419851144,062485100629024
5788581545,856146840225367
5788581545,598110920077721
5788581545,964403352473890
9487430649,068946372426419
5238657826,099624527762779
1394496492,809583988335791
7156334451,250768306440023
7156334451,720965831713461
7156334451,334105401708440
7093089110,288004295579964
7093089110,054576073453307
7093089110,354343873968576
7325232345,107370603357196
7325232345,842455749415256
2993844352,274842445102473
2993844352,298899144876494
2993844352,460089904023973
9883654999,361277395838033
9883654999,958105567570903
9883654999,174649049697164
2130182014,875505334486325
1654027263,705296169296082
1654027263,695758561680389
6264795129,763481664788653
7137445676,455097498013848
7137445676,638307573261685
5071745903,062186661710512
5071745903,525867423425342
5071745903,468933318769045
0135352969,897073477069072
0135352969,114090338450484
6339258080,431715852874901
6339258080,389344307516178
6339258080,423166251484163
4859836994,588622129048094
4859836994,321756642961566
4859836994,179351447347058
2463984367,376822289501145
2463984367,172857769349607
3926050841,311666475240423
5736357999,161578748659203
5736357999,207829214986754
4349136693,263263086881098
1259241419,456548444962866
2498920121,130549778987710
2498920121,803148616061748
2282517076,258614786420396
2282517076,497341309165430
0682565120,047436004988959
0682565120,973125360520031
0682565120,852255469838424
0508073216,782648582591425
0508073216,579683209130377
0508073216,656432763921924
9505696339,962120597830449
9505696339,255152648070935
9505696339,421466323112511
5225880423,845565479842406
5225880423,593628487781055
5941197252,729949815909740
1503922721,013268507679117
1503922721,696306101195629
4355272999,338383313262089
0936204515,287252009321571
8337921012,029910122043862
8337921012,539031546759329
4836231334,085134831108797
4836231334,546326516165404
6921779472,465129642489235
6921779472,451118139652378
2186607697,730733469898361
2186607697,187417698757764
2186607697,445323338047073
4674546879,526999783095709
7602842893,859506273753399
6375992600,132739195962077
8379154430,254059035779302
8379154430,358811595765634
4043114960,079873944072765
4043114960,400232593483018
5135662260,784569151041324
0691350899,909272428438754
0691350899,439621124838051
0691350899,218772156040284
1462634004,212172584594598
9125585823,081781219564517
9125585823,320438370691006
9125585823,384035962825921
9299928734,092849964556387
9299928734,316827724613457
9299928734,519502690802840
0594002385,779606697100915
0594002385,908832266962741
7270289455,387783480321994
7270289455,730952545202218
7270289455,985142457732064
0073929696,969881601684930
0073929696,024094033310861
0073929696,393726433204919
6001004559,434248786097259
6001004559,130710783000823
2986073574,772771214780314
2986073574,055955331952094
2986073574,398360841911428
6998734809,552265992494938
9906808521,899283268851999
9906808521,572971073697737
1759715450,132177832359070
1759715450,681159724823312
1759715450,930564670916706
9924798796,368340109627741
9924798796,543897611379744
9924798796,250471653538618
6498519162,091351118922863
2924749186,814902013673849
2924749186,561965290339030
8973836181,493303345031560
8973836181,744398047370894
2368831917,158406472916843
2368831917,387593192070978
2368831917,017854427266171
8127380966,548754875317053
9088838044,289992363378991
9088838044,898245279272892
4974233130,921535681141765
4974233130,102686009639571
4974233130,441782608414987
4317524840,014547768053319
4317524840,067588061680596
4317524840,335942526220689
0373862630,582118405366610
2535950496,523482254533134
2535950496,264956413531692
2101971608,626144338042151
3787402107,889342224349711
3787402107,364684175574063
3787402107,241704099071817
5685357126,917638176093292
8133518098,073272425678910
8133518098,808501980110547
7106606518,141560919758629
7106606518,815303877170224
6022447449,699028794863009
6022447449,638435386417782
3088764325,687091440706691
3088764325,926775684695992
6660816045,489250307956439
6660816045,163684582512356
6660816045,980232858007839
5359294792,808366450265732
5359294792,059439877197763
6723519658,568002108370825
6723519658,465319467198474
8791725848,211370985671645
8791725848,777000705228304
7300878944,067951010303185
7300878944,842106086382989
0959860583,655786270259538
0959860583,003696514799345
6998894126,075021768549960
0436967201,443990039138221
0436967201,387705467701526
0436967201,747144063839121
4477901895,559252309535258
4514030826,407836401872932
1932076120,207966001501297
6146937965,249919788942690
6146937965,738295977833286
6559763250,020778480987682
6559763250,088464434840163
3142154667,302719185483584
1084020437,242690688576567
1084020437,949233995153351
1084020437,500499443098321
4148693708,331751936158737
6808760953,834308430222988
8612750283,553937327824922
2179531612,359904548828352
2179531612,671080115734370
2179531612,091426492618943
7541348615,845977518846254
7541348615,155656458754898
5407312516,655317229590362
5407312516,932145827390315
8854011712,243535754868833
8562170946,268495176597621
8562170946,233087296161102
8562170946,836430090048438
9145905584,442032960569401
1921343209,041723698169747
1921343209,554741664407136
8287045741,683997349768821
8287045741,062702031362651
3480542208,197503844747194
3480542208,952291655984817
3480542208,770898346159782
3320260307,978378202402359
2735488828,919722564528997
1713786648,471544627983226
7937763245,821844420578826
7937763245,276279151038538
7047146298,138707080069740
5614165699,606081555129262
5614165699,778505693091436
3917586212,528854241852442
8224399069,435580313260596
8224399069,313887857671042
8224399069,862188399508878
3154386548,412466471935945
3154386548,775562728678661
3154386548,368148669078973
2995636261,587919576527582
2995636261,501482816296093
9422555285,662265065780261
9422555285,645223384911541
9422555285,063823240256103
2254785682,609675683320384
7508571305,985387199527084
5982371633,514939028659042
5982371633,304838210173580
5982371633,004111189134363
5357291589,639073374810727
5357291589,185512795790250
5357291589,225760967974471
9040537985,085382341883401
0162174831,421234092478008
0162174831,262998689031063
0162174831,800645636905359
4575245721,670723504116265
4575245721,339574792464875
4575245721,435023729724690
9310430943,991194136466564
9310430943,558016061133487
9310430943,896402161963012
0719361509,210063981058957
0719361509,778302381957578
0719361509,204767208249704
2281749274,474221381019112
2281749274,651504398139398
0965159595,400826287372571
8578958809,943329630157897
8578958809,070886902907830
8578958809,927680948683122
4871787689,567070860654524
4380503345,811568602993978
4380503345,322739435788282
3809105783,881607557781273
3809105783,689363143616898
1737147414,606562377138511
1737147414,853164731426318
1737147414,049980045228351
5047680873,118679112061364
5159392856,216693100491275
5159392856,234022730426650
5159392856,393826085644022
8497356707,308654523723221
8627528956,108754144897830
8627528956,614878257932361
0379642900,428694449806556
0379642900,484830039496458
4078514882,914356698206958
4078514882,737899064370358
4078514882,676646369545051
1352407780,012607197859979
1352407780,206552338177230
2776984497,340427638617095
2776984497,031073417592436
3129372825,965764639206369
0548085221,326483275997814
2189125618,116546728611165
5233235918,977491033345609
7083649055,282227377261566
4276387113,838740995427555
0025145288,036370055069351
0621432559,885214180767425
0621432559,199747000054957
7700542498,500967789078542
7700542498,578631640803888
8960059039,432480268105310
3756628299,104744394227100
3756628299,109551201107925
3756628299,327941824747569
2825890274,246289616073697
4277989750,396207608156951
4277989750,599610366096224
4277989750,698464437529872
1769727508,566669747548671
3967785904,240369935906354
4861680206,171911464118646
4861680206,745774870852453
4861680206,877447148738176
0247886553,990941882693313
0247886553,332197963670195
4077839848,372172911392275
3512470729,849516621059113
3512470729,026674268669800
8346656268,024443658032403
8346656268,083159123884800
8346656268,961747356195506
3750078414,947159739328707
3750078414,552919200172278
5616925526,816085487647558
5616925526,329450676623316
5319202048,406675666932524
5319202048,653456364547964
5319202048,736728434737293
8283562568,649800060635198
8283562568,540834748933978
5475418467,809544509282320
5475418467,111250448089853
5664311518,195797334559616
6532813524,759189242780636
6532813524,999639987954954
6532813524,342429621560107
5346726211,374731271477429
5346726211,162374102547697
5346726211,944390677991785
3947682770,077043236227381
3947682770,043949430146468
3947682770,744671761433053
5719046015,004360579725835
1375059885,966507203939787
7113074035,899088599894962
3967805694,863757657940377
3967805694,548249126692465
7959155663,082452143707730
7959155663,667851991161025
7959155663,450169586024158
6781464986,319102091727881
6781464986,075160137324387
3073167046,660565351995452
3073167046,543496873529705
3073167046,984551329764323
6534354762,242816843452271
7028750397,775179071778405
7028750397,515069534731530
3138317090,462917032759283
3138317090,013430611579796
3138317090,279775426004569
4901384471,838390243295902
4901384471,825811900099269
4901384471,174411680288285
3184472068,554547588018848
3184472068,061008549015683
3894033347,661903131255479
3894033347,803184361450828
3894033347,529335404750183
4711445964,116175438288103
4711445964,412426861677414
4711445964,894792071459565
9284986281,962858868465461
1043192730,536979311754443
1043192730,526308464245144
8780876272,738496187618180
8780876272,972934411654477
1340661609,669135517190392
1340661609,507728395410999
1340661609,221050167043299
4102675747,492841620935385
5921391143,906819695527285
5921391143,409768528734550
5921391143,560967933699406
7079168016,670134644867547
3696987294,169287431219493
3696987294,614601679601227
5282730657,565050832214556
5282730657,229339019441243
5282730657,629727628629579
7215665456,164329511232206
7215665456,224278774436601
4209987382,148732172036066
4209987382,113714135448302
4209987382,270187604446280
1131653688,371468381037875
1131653688,772280542675683
5066930476,997905867587970
5016954358,794792343007150
5016954358,668346326041220
5016954358,868596315689737
9159749778,514929550726940
6814800870,824869993913039
6814800870,334276460988619
6814800870,773314731833657
1924251342,321963086556589
1924251342,471237042559582
5098443456,309301232064223
5098443456,241178346856258
5098443456,728349574802895
7237565782,215563633667977
7237565782,898829245400232
8183631304,943410927204932
3466171812,716446183294970
0146006710,508694405066670
6724808581,125192959748815
6724808581,472640157656701
6009688455,624148788596678
6009688455,152514961532484
6009688455,619271295962888
0537345914,716013324675847
0537345914,763550215130441
0537345914,050369265349888
3171342911,051964789515953
2764400874,418906534134785
2764400874,329758086227281
9790049796,041692297098699
9790049796,795530906433622
9790049796,189051789290795
0081117118,360305034401198
0479054366,535334126463675
0479054366,057751947293371
0479054366,151412807543880
7746498919,274045415525892
7746498919,259041330927096
8090335865,147597970325112
8090335865,193988608213423
2709714509,726508990107423
4805796846,798841254830871
4805796846,660217367025609
8558253086,631172396211434
3918208098,555757823158697
0137924923,286373005743198
3275251517,604668095722029
3275251517,714318767469679
3275251517,583168196684240
3397983311,040184217041674
3397983311,610891815512617
3397983311,568068997236749
1723089235,014516306704953
1723089235,830105676179931
8364701045,512203833069888
8364701045,811746279788492
8364701045,271522225535672
3173887033,922027063412533
3173887033,617821635768905
3173887033,550109455276301
6142079968,200070084961437
6142079968,698175198070911
8156734988,754703394043037
7748816207,330539919980414
7748816207,725957610187281
7748816207,657491783466265
2043340112,446678030585218
2043340112,707645647662276
1482700794,269612702439221
1482700794,428356836151610
9967531862,613517104161517
9967531862,472312753790850
4656219066,016425931323113
4656219066,381700209122080
2859815131,399817400530814
2859815131,220469305738286
2859815131,263444762220219
2439582732,298247128195668
0731647182,272010459800684
0731647182,303049986033946
8191905559,936675002826810
8191905559,633652470870106
6450783146,255882848042844
6450783146,048842946533481
6450783146,587716365427161
4626411335,210296934660629
4626411335,963787406968813
8342330639,465577420842923
4147963134,205129855320926
4147963134,816288915946911
4147963134,225405136891539
7242896599,997265240419859
7242896599,400161341991144
0266508005,242354477110541
0266508005,159576138689767
1463653767,787429211116019
1463653767,556170531910994
1463653767,766520053480597
5711880471,680679389920890
4070953361,548220213049565
4070953361,320975510380546
4070953361,286935995120385
8812476532,584794736802913
8812476532,761926994854047
8830076225,614414090355665
8830076225,747551275568195
5875667016,370722083194850
5875667016,040164625555725
5875667016,929766784415987
7836340280,262301231624312
7836340280,617262965203089
9175095862,437072631680792
9175095862,461682990964494
2744486025,631677656027520
2744486025,243642683371948
7146800156,352834850109766
7808735020,304291254595454
8813027123,155126098809247
8813027123,944948137601335
8813027123,278274813121366
8506047480,471766712601799
1841309306,375732411688351
1841309306,163535222245159
4562242410,528130193936407
4583576911,312980813125428
4583576911,689592481138422
4583576911,343933984937588
8684442930,789868807516337
8684442930,797059386422422
8684442930,220070811113197
4547384150,634320981722347
6082979794,855761978550525
6082979794,781492720663306
6082979794,826349766240926
8430990687,522448766933923
8430990687,813094542662695
8430990687,976483407338405
9524556550,571492245060374
9524556550,760146206218839
8515075677,178307839497304
8515075677,682706912361210
8515075677,381254220329841
1978085708,119697202865140
1978085708,257660971422857
2037717527,703547650848712
2037717527,792060756208843
4578039937,517569423793325
4578039937,643642482776122
4578039937,771192782317644
5413606722,986480754262164
5413606722,033559012376052
1944592419,828641371483224
3530162544,004052754333677
3530162544,983133146812853
1910329375,634403193311125
5630797974,179749096534812
2408313282,833231501536069
2408313282,233182203111685
2408313282,605712531411953
5138770850,243055545327289
0697111953,728535262026766
0697111953,627528351936492
3288398719,797293582332203
3288398719,666973442287027
3288398719,414683008239585
9820879489,029966127774050
9820879489,447495004481246
9820879489,565031839441696
9637533365,983728330758388
9637533365,987047346570602
9637533365,500799231813956
7020987826,176365434829152
7020987826,612763966716441
1649537821,733335734078403
1649537821,274222867899317
1649537821,461529199663500
3484953553,367277211642070
3484953553,928239592560570
3484953553,851213192689422
9288066602,904755386075914
9288066602,457438867086203
6990816374,629445395422648
6990816374,447968996780862
6990816374,349461148960760
5966068135,580797568868344
5966068135,176667963212274
5966068135,088611136429475
4279043152,110184663119066
1514802403,656677815250351
1514802403,652561292616179
1514802403,678860879562784
8445521016,745481342615349
8445521016,557381310439454
8445521016,783862830376550
8861918448,022834684283510
9399435564,645713260076151
9399435564,763477528169052
6736303259,042703846187554
6736303259,923887406190467
6736303259,909654846372504
7430655197,144671744428558
7430655197,469475713233128
0290292976,309177750238731
8002572312,312598614295002
8002572312,823530188347327
8975770161,889075337496245
8975770161,597265552219742
8975770161,665004459157429
6744357041,004399042587361
6744357041,240805247661677
6744357041,455937582191606
9832987289,644134087558598
7683971568,214575972229749
7683971568,885634978944161
7683971568,706710318496105
1991798473,202468936687868
8764673149,597048184238149
8764673149,945269412369333
8764673149,751811975197417
6296053068,868681578594495
0879266601,969185408917562
9260340885,031362959202899
9260340885,444450046334486
9260340885,941059859026688
5329158463,291626622361877
7924309498,066760757109644
2310942992,480520143097018
2310942992,547879759373547
6553574067,053878922001228
6553574067,419979094989762
9723628420,867255921126803
7774485437,491094814868244
7774485437,760420604380090
5877448325,096886281448280
5877448325,791227781176284
1128876906,491370563371521
1128876906,702450598138269
4458656267,341606937616702
8415265273,746678880758765
8415265273,781866648791272
4804569787,499053810015510
7506186651,795641422584106
7506186651,995305752773880
7326324375,880284750681498
7326324375,392332900020775
3688920245,374081142434967
3688920245,692379276918407
2681493578,464405209552534
2681493578,748951774651409
6325310648,961765781040595
0686868232,807489565144850
0686868232,372688732467032
0686868232,956286915592780
3382834634,013159720691414
3382834634,540690204439196
4953963227,812671599169674
9915277479,256642438119553
9915277479,196776522767685
9915277479,255455824107079
7747612750,581921391478937
7747612750,595834661329347
7747612750,821786546799832
5559687825,012705165743692
5559687825,110411218554607
1162875853,796280453639810
1162875853,632062971222102
7943462429,463047521627520
7943462429,687496606815340
2613547168,830209286338009
9516192252,562663966879252
9516192252,836846344396194
6537427275,917038749290664
6537427275,579714884001337
1495972206,538543938666607
3431838326,972964339043880
3431838326,348225224811502
0856805468,435505255357705
0856805468,252313249956009
0856805468,246152220177170
3876223946,734255844564115
0776189021,206794643746633
0776189021,821254954072990
0776189021,202532875413844
5182172828,030479412090793
5182172828,796942605076585
5182172828,190648210162526
5831788575,282868506040198
5831788575,841856546760115
5831788575,251074941035336
8182865217,043800121876373
4831023440,632662611817100
4831023440,954081059951113
4831023440,616631867235433
5007330700,343482654473077
0152540610,005860800870536
0152540610,072234679491632
0152540610,177753927468630
0147442962,221441387840023
0147442962,263614031127381
3054066810,191505210324202
3054066810,398885278359390
3054066810,922785829989607
5944737791,143631962371430
5944737791,002516968480293
3286042431,787703004810916
3286042431,392618638331496
5245518376,350934483517178
5245518376,912762989433657
5245518376,980054008351407
5414325171,706165647276515
2699075622,562520743365946
2699075622,630042249730618
3965697204,679539438990281
3965697204,380569289188924
3965697204,891541690797719
7153479346,325213487496254
7153479346,087111131817072
7153479346,353133243767558
6221247373,585379803004612
6221247373,288283483891239
1730085985,074126516172699
1215436432,414456796664130
1802432322,874119773978470
0451770164,154780287374994
0451770164,726423925841831
0451770164,767418092564477
8212598464,424483309472210
8212598464,121577390829616
6964204851,092104387247019
8524236272,750587061227330
8524236272,575920783854905
1652391892,181964305662831
1652391892,391997707168014
7441440460,965423905292276
7441440460,245105336097538
8383715661,326792676194536
8383715661,330243967458269
8383715661,298525069145911
9781553219,639602552469761
9781553219,179784110381573
9781553219,490719992927063
8318139129,550382769393048
0375910360,158674679435716
0375910360,935141472970473
0375910360,735181444349278
3772611332,489244607330719
3772611332,204698493502715
5907599967,015205283923922
9731648297,764959716202910
9731648297,448763067062895
9731648297,776131143675669
2335745543,787850352718469
4345547631,295721282196129
4345547631,928380982962345
9176833995,236459015040604
9176833995,897012350656814
3065736442,233726203957207
1960406433,695488262619492
7562247478,993270315784436
7562247478,401761846285506
6649013213,651047199153316
6649013213,841971673686433
6649013213,701227562503410
1215645628,063293037646587
8487376311,177389581357372
0584669236,357838688908228
2235783608,027395481001465
2235783608,842993860643647
9349702125,913028934229750
9349702125,070388665438179
1307523242,983412985970818
1307523242,623817373206369
1307523242,209282587895544
7346575071,260178866624788
4843387923,813376262765942
6214328126,386232723961399
8014389870,770870872655045
8014389870,802680694724096
8014389870,146009748873702
1700472039,724851922162424
4111074403,544331261507399
4111074403,880477101095217
0346045225,444820335711108
0346045225,882456056545058
0346045225,532435642242081
7348209698,706162963078440
7348209698,556467274086325
4662339880,413309890939400
2644542184,451689250452412
2644542184,643759492399453
2644542184,552200698590738
0723772611,689144593945108
5741917523,457338695494548
5741917523,653609320556353
3939526005,213176209636712
3939526005,366172632180973
3939526005,873544889922246
1806990553,153271310523107
1806990553,113725623904250
7842060192,297320694298070
7842060192,564369049184219
2090500093,238437185307945
2090500093,824216154765925
2090500093,183788350428450
9390718516,777836267350963
9390718516,233807921867035
9390718516,760607945157121
2098707861,543828465518988
2098707861,944086996997830
2098707861,893249616029933
1473708666,913387439973525
1473708666,907171421631201
1473708666,606403164612969
1879963736,243881522374678
1879963736,340901577892204
8667823245,399686132022638
8667823245,474370350447104
3924551331,072045284212214
3924551331,306826363886702
4540097234,714512928962873
4540097234,032873773668052
8622267512,357057953325956
8622267512,237840939614438
3270310307,960452212891085
